security_code,security_name_abbr,apply_date,listing_date,issue_price,online_issue_shares,online_lots_total,online_valid_accounts,online_allocated_accounts,top_apply_amount_wan,fit_quality,fit_confidence,point_count,manual_point_count,usable_point_count,max_observed_threshold_wan,max_observed_accounts,source,notes,accounts_ge_100w_estimate,accounts_ge_100w_lb,accounts_ge_100w_ub,accounts_ge_100w_basis,accounts_ge_200w_estimate,accounts_ge_200w_lb,accounts_ge_200w_ub,accounts_ge_200w_basis,accounts_ge_300w_estimate,accounts_ge_300w_lb,accounts_ge_300w_ub,accounts_ge_300w_basis,accounts_ge_400w_estimate,accounts_ge_400w_lb,accounts_ge_400w_ub,accounts_ge_400w_basis,accounts_ge_500w_estimate,accounts_ge_500w_lb,accounts_ge_500w_ub,accounts_ge_500w_basis,accounts_ge_600w_estimate,accounts_ge_600w_lb,accounts_ge_600w_ub,accounts_ge_600w_basis,accounts_ge_700w_estimate,accounts_ge_700w_lb,accounts_ge_700w_ub,accounts_ge_700w_basis,accounts_ge_800w_estimate,accounts_ge_800w_lb,accounts_ge_800w_ub,accounts_ge_800w_basis,accounts_ge_900w_estimate,accounts_ge_900w_lb,accounts_ge_900w_ub,accounts_ge_900w_basis,accounts_ge_1000w_estimate,accounts_ge_1000w_lb,accounts_ge_1000w_ub,accounts_ge_1000w_basis,accounts_ge_1100w_estimate,accounts_ge_1100w_lb,accounts_ge_1100w_ub,accounts_ge_1100w_basis,accounts_ge_1200w_estimate,accounts_ge_1200w_lb,accounts_ge_1200w_ub,accounts_ge_1200w_basis,accounts_ge_1300w_estimate,accounts_ge_1300w_lb,accounts_ge_1300w_ub,accounts_ge_1300w_basis,accounts_ge_1400w_estimate,accounts_ge_1400w_lb,accounts_ge_1400w_ub,accounts_ge_1400w_basis,accounts_ge_1500w_estimate,accounts_ge_1500w_lb,accounts_ge_1500w_ub,accounts_ge_1500w_basis,accounts_ge_1600w_estimate,accounts_ge_1600w_lb,accounts_ge_1600w_ub,accounts_ge_1600w_basis,accounts_ge_1700w_estimate,accounts_ge_1700w_lb,accounts_ge_1700w_ub,accounts_ge_1700w_basis,accounts_ge_1800w_estimate,accounts_ge_1800w_lb,accounts_ge_1800w_ub,accounts_ge_1800w_basis,accounts_ge_1900w_estimate,accounts_ge_1900w_lb,accounts_ge_1900w_ub,accounts_ge_1900w_basis,accounts_ge_2000w_estimate,accounts_ge_2000w_lb,accounts_ge_2000w_ub,accounts_ge_2000w_basis,accounts_ge_2100w_estimate,accounts_ge_2100w_lb,accounts_ge_2100w_ub,accounts_ge_2100w_basis,accounts_ge_2200w_estimate,accounts_ge_2200w_lb,accounts_ge_2200w_ub,accounts_ge_2200w_basis,accounts_ge_2300w_estimate,accounts_ge_2300w_lb,accounts_ge_2300w_ub,accounts_ge_2300w_basis,accounts_ge_2400w_estimate,accounts_ge_2400w_lb,accounts_ge_2400w_ub,accounts_ge_2400w_basis,accounts_ge_2500w_estimate,accounts_ge_2500w_lb,accounts_ge_2500w_ub,accounts_ge_2500w_basis,accounts_ge_2600w_estimate,accounts_ge_2600w_lb,accounts_ge_2600w_ub,accounts_ge_2600w_basis,accounts_ge_2700w_estimate,accounts_ge_2700w_lb,accounts_ge_2700w_ub,accounts_ge_2700w_basis,accounts_ge_2800w_estimate,accounts_ge_2800w_lb,accounts_ge_2800w_ub,accounts_ge_2800w_basis,accounts_ge_2900w_estimate,accounts_ge_2900w_lb,accounts_ge_2900w_ub,accounts_ge_2900w_basis,accounts_ge_3000w_estimate,accounts_ge_3000w_lb,accounts_ge_3000w_ub,accounts_ge_3000w_basis,accounts_ge_3100w_estimate,accounts_ge_3100w_lb,accounts_ge_3100w_ub,accounts_ge_3100w_basis,accounts_ge_3200w_estimate,accounts_ge_3200w_lb,accounts_ge_3200w_ub,accounts_ge_3200w_basis,accounts_ge_3300w_estimate,accounts_ge_3300w_lb,accounts_ge_3300w_ub,accounts_ge_3300w_basis,accounts_ge_3400w_estimate,accounts_ge_3400w_lb,accounts_ge_3400w_ub,accounts_ge_3400w_basis,accounts_ge_3500w_estimate,accounts_ge_3500w_lb,accounts_ge_3500w_ub,accounts_ge_3500w_basis,accounts_ge_3600w_estimate,accounts_ge_3600w_lb,accounts_ge_3600w_ub,accounts_ge_3600w_basis,accounts_ge_3700w_estimate,accounts_ge_3700w_lb,accounts_ge_3700w_ub,accounts_ge_3700w_basis,accounts_ge_3800w_estimate,accounts_ge_3800w_lb,accounts_ge_3800w_ub,accounts_ge_3800w_basis,accounts_ge_3900w_estimate,accounts_ge_3900w_lb,accounts_ge_3900w_ub,accounts_ge_3900w_basis,accounts_ge_4000w_estimate,accounts_ge_4000w_lb,accounts_ge_4000w_ub,accounts_ge_4000w_basis,accounts_ge_4100w_estimate,accounts_ge_4100w_lb,accounts_ge_4100w_ub,accounts_ge_4100w_basis,accounts_ge_4200w_estimate,accounts_ge_4200w_lb,accounts_ge_4200w_ub,accounts_ge_4200w_basis,accounts_ge_4300w_estimate,accounts_ge_4300w_lb,accounts_ge_4300w_ub,accounts_ge_4300w_basis,accounts_ge_4400w_estimate,accounts_ge_4400w_lb,accounts_ge_4400w_ub,accounts_ge_4400w_basis,accounts_ge_4500w_estimate,accounts_ge_4500w_lb,accounts_ge_4500w_ub,accounts_ge_4500w_basis,accounts_ge_4600w_estimate,accounts_ge_4600w_lb,accounts_ge_4600w_ub,accounts_ge_4600w_basis,accounts_ge_4700w_estimate,accounts_ge_4700w_lb,accounts_ge_4700w_ub,accounts_ge_4700w_basis,accounts_ge_4800w_estimate,accounts_ge_4800w_lb,accounts_ge_4800w_ub,accounts_ge_4800w_basis,accounts_ge_4900w_estimate,accounts_ge_4900w_lb,accounts_ge_4900w_ub,accounts_ge_4900w_basis,accounts_ge_5000w_estimate,accounts_ge_5000w_lb,accounts_ge_5000w_ub,accounts_ge_5000w_basis
920012,创达新材,2026-04-01,2026-04-13,19.58,11096411,110964.11,489894,65615,1086.2984,rough_lot_account_fit,0.7,2,2,2,1086.2984,45349,manual_ladder+allocation_fit,threshold estimates are interpolated from observed allocation ladder points,65615,65615,,lower_bound_below_first_observed_threshold,65615,65615,,lower_bound_below_first_observed_threshold,65615,65615,,lower_bound_below_first_observed_threshold,65615,65615,,lower_bound_below_first_observed_threshold,65615,65615,,lower_bound_below_first_observed_threshold,65615,65615,,lower_bound_below_first_observed_threshold,65615,65615,,lower_bound_below_first_observed_threshold,61565.180325,45349,65615,linear_between_observed_thresholds,55901.096863,45349,65615,linear_between_observed_thresholds,50237.013402,45349,65615,linear_between_observed_thresholds,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero
920177,恒道科技,2026-04-07,2026-04-16,21.8,11772000,117720,404935,63817,1283.148,rough_lot_account_fit,0.7,2,2,2,804.42,53903,manual_ladder+allocation_fit,threshold estimates are interpolated from observed allocation ladder points,63817,63817,,lower_bound_below_first_observed_threshold,63817,63817,,lower_bound_below_first_observed_threshold,63817,63817,,lower_bound_below_first_observed_threshold,63817,63817,,lower_bound_below_first_observed_threshold,63817,63817,,lower_bound_below_first_observed_threshold,63817,63817,,lower_bound_below_first_observed_threshold,63451.237226,53903,63817,linear_between_observed_thresholds,54307.167866,53903,63817,linear_between_observed_thresholds,,0,53903,above_top_observed_threshold,,0,53903,above_top_observed_threshold,,0,53903,above_top_observed_threshold,,0,53903,above_top_observed_threshold,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero
920191,瑞尔竞达,2026-04-09,2026-04-20,7.71,39915000,399150,460563,93651,1538.6847,rough_lot_account_fit,0.7,7,7,7,1339,50916,manual_ladder+allocation_fit,threshold estimates are interpolated from observed allocation ladder points,93651,93651,,lower_bound_below_first_observed_threshold,93651,93651,,lower_bound_below_first_observed_threshold,78977.472596,50917,93651,linear_between_observed_thresholds,59888.715728,50917,93651,linear_between_observed_thresholds,50917,50917,50917,linear_between_observed_thresholds,50917,50917,50917,linear_between_observed_thresholds,50916.865471,50916,50917,linear_between_observed_thresholds,50916.41704,50916,50917,linear_between_observed_thresholds,50916,50916,50916,linear_between_observed_thresholds,50916,50916,50916,linear_between_observed_thresholds,50916,50916,50916,linear_between_observed_thresholds,50916,50916,50916,linear_between_observed_thresholds,50916,50916,50916,linear_between_observed_thresholds,,0,50916,above_top_observed_threshold,,0,50916,above_top_observed_threshold,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero
920125,鸿仕达,2026-04-13,2026-04-24,16.57,12150000,121500,523224,72162,1006.6275,rough_lot_account_fit,0.7,2,2,2,1006.6275,49338,manual_ladder+allocation_fit,threshold estimates are interpolated from observed allocation ladder points,72162,72162,,lower_bound_below_first_observed_threshold,72162,72162,,lower_bound_below_first_observed_threshold,72162,72162,,lower_bound_below_first_observed_threshold,72162,72162,,lower_bound_below_first_observed_threshold,72162,72162,,lower_bound_below_first_observed_threshold,72162,72162,,lower_bound_below_first_observed_threshold,70466.242002,49338,72162,linear_between_observed_thresholds,63575.717831,49338,72162,linear_between_observed_thresholds,56685.19366,49338,72162,linear_between_observed_thresholds,49794.669489,49338,72162,linear_between_observed_thresholds,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero
920156,海昌智能,2026-04-15,2026-04-27,20.93,21708000,217080,522014,74732,2271.7422,rough_lot_account_fit,0.7,5,5,5,1905,35587,manual_ladder+allocation_fit,threshold estimates are interpolated from observed allocation ladder points,74732,74732,,lower_bound_below_first_observed_threshold,74732,74732,,lower_bound_below_first_observed_threshold,74732,74732,,lower_bound_below_first_observed_threshold,74732,74732,,lower_bound_below_first_observed_threshold,67991.970614,35587,74732,linear_between_observed_thresholds,39588.981207,35587,74732,linear_between_observed_thresholds,35587,35587,35587,linear_between_observed_thresholds,35587,35587,35587,linear_between_observed_thresholds,35587,35587,35587,linear_between_observed_thresholds,35587,35587,35587,linear_between_observed_thresholds,35587,35587,35587,linear_between_observed_thresholds,35587,35587,35587,linear_between_observed_thresholds,35587,35587,35587,linear_between_observed_thresholds,35587,35587,35587,linear_between_observed_thresholds,35587,35587,35587,linear_between_observed_thresholds,35587,35587,35587,linear_between_observed_thresholds,35587,35587,35587,linear_between_observed_thresholds,35587,35587,35587,linear_between_observed_thresholds,35587,35587,35587,linear_between_observed_thresholds,,0,35587,above_top_observed_threshold,,0,35587,above_top_observed_threshold,,0,35587,above_top_observed_threshold,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero
920186,中科仪,2026-04-20,2026-04-29,16.21,18720000,187200,,83713,1517.256,,,2,2,0,,,manual_ladder+allocation_fit,threshold estimates are interpolated from observed allocation ladder points,,,,no_observed_points,,,,no_observed_points,,,,no_observed_points,,,,no_observed_points,,,,no_observed_points,,,,no_observed_points,,,,no_observed_points,,,,no_observed_points,,,,no_observed_points,,,,no_observed_points,,,,no_observed_points,,,,no_observed_points,,,,no_observed_points,,,,no_observed_points,,,,no_observed_points,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero
920200,振宏股份,2026-04-22,2026-05-07,20.58,20619000,206190,540664,79130,2121.5922,rough_lot_account_fit,0.7,5,5,5,2000,31765,manual_ladder+allocation_fit,threshold estimates are interpolated from observed allocation ladder points,79130,79130,,lower_bound_below_first_observed_threshold,79130,79130,,lower_bound_below_first_observed_threshold,79130,79130,,lower_bound_below_first_observed_threshold,79130,79130,,lower_bound_below_first_observed_threshold,79130,79130,79130,exact_observed_threshold,69657,31765,79130,linear_between_observed_thresholds,60184,31765,79130,linear_between_observed_thresholds,50711,31765,79130,linear_between_observed_thresholds,41238,31765,79130,linear_between_observed_thresholds,31765,31765,31765,exact_observed_threshold,31765,31765,31765,linear_between_observed_thresholds,31765,31765,31765,linear_between_observed_thresholds,31765,31765,31765,linear_between_observed_thresholds,31765,31765,31765,linear_between_observed_thresholds,31765,31765,31765,exact_observed_threshold,31765,31765,31765,linear_between_observed_thresholds,31765,31765,31765,linear_between_observed_thresholds,31765,31765,31765,linear_between_observed_thresholds,31765,31765,31765,linear_between_observed_thresholds,31765,31765,31765,exact_observed_threshold,,0,31765,above_top_observed_threshold,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero
920178,锐翔智能,2026-04-27,2026-05-15,29.47,12371562,123715.62,457769,60620,1822.7195,rough_lot_account_fit,0.7,2,2,2,1560,31548,manual_ladder+allocation_fit,threshold estimates are interpolated from observed allocation ladder points,60620,60620,,lower_bound_below_first_observed_threshold,60620,60620,,lower_bound_below_first_observed_threshold,60620,60620,,lower_bound_below_first_observed_threshold,60620,60620,,lower_bound_below_first_observed_threshold,60620,60620,,lower_bound_below_first_observed_threshold,60620,60620,,lower_bound_below_first_observed_threshold,60620,60620,,lower_bound_below_first_observed_threshold,59874.564103,31548,60620,linear_between_observed_thresholds,56147.384615,31548,60620,linear_between_observed_thresholds,52420.205128,31548,60620,linear_between_observed_thresholds,48693.025641,31548,60620,linear_between_observed_thresholds,44965.846154,31548,60620,linear_between_observed_thresholds,41238.666667,31548,60620,linear_between_observed_thresholds,37511.487179,31548,60620,linear_between_observed_thresholds,33784.307692,31548,60620,linear_between_observed_thresholds,,0,31548,above_top_observed_threshold,,0,31548,above_top_observed_threshold,,0,31548,above_top_observed_threshold,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero
920096,嘉晨智能,2026-05-06,2026-05-18,14.43,16200000,162000,502296,77388,1168.83,rough_lot_account_fit,0.7,3,3,3,1168.83,42306,manual_ladder+allocation_fit,threshold estimates are interpolated from observed allocation ladder points,77388,77388,,lower_bound_below_first_observed_threshold,77388,77388,,lower_bound_below_first_observed_threshold,77388,77388,,lower_bound_below_first_observed_threshold,77388,77388,,lower_bound_below_first_observed_threshold,77388,77388,,lower_bound_below_first_observed_threshold,73526.059204,42306,77388,linear_between_observed_thresholds,67035.402405,42306,77388,linear_between_observed_thresholds,60544.745606,42306,77388,linear_between_observed_thresholds,54054.088807,42306,77388,linear_between_observed_thresholds,47563.432007,42306,77388,linear_between_observed_thresholds,42306,42306,42306,linear_between_observed_thresholds,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero
920220,朗信电气,2026-05-13,2026-05-22,28.29,11917127,119171.27,463923,60182,1685.5182,rough_lot_account_fit,0.7,3,3,3,1587.63,29494,manual_ladder+allocation_fit,threshold estimates are interpolated from observed allocation ladder points,60182,60182,,lower_bound_below_first_observed_threshold,60182,60182,,lower_bound_below_first_observed_threshold,60182,60182,,lower_bound_below_first_observed_threshold,60182,60182,,lower_bound_below_first_observed_threshold,60182,60182,,lower_bound_below_first_observed_threshold,60182,60182,,lower_bound_below_first_observed_threshold,60182,60182,,lower_bound_below_first_observed_threshold,59883.881228,29495,60182,linear_between_observed_thresholds,55075.513945,29495,60182,linear_between_observed_thresholds,50267.146662,29495,60182,linear_between_observed_thresholds,45458.77938,29495,60182,linear_between_observed_thresholds,40650.412097,29495,60182,linear_between_observed_thresholds,35842.044814,29495,60182,linear_between_observed_thresholds,31033.677531,29495,60182,linear_between_observed_thresholds,29494.563066,29494,29495,linear_between_observed_thresholds,,0,29494,above_top_observed_threshold,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero
920161,龙辰科技,2026-05-18,2026-05-27,9.21,30598650,305986.5,524020,93966,1409.0379,rough_lot_account_fit,0.7,4,4,4,1350,53005,manual_ladder+allocation_fit,threshold estimates are interpolated from observed allocation ladder points,93966,93966,,lower_bound_below_first_observed_threshold,93966,93966,,lower_bound_below_first_observed_threshold,93966,93966,,lower_bound_below_first_observed_threshold,86380.62963,53005,93966,linear_between_observed_thresholds,74244.037037,53005,93966,linear_between_observed_thresholds,62107.444444,53005,93966,linear_between_observed_thresholds,53005,53005,53005,linear_between_observed_thresholds,53005,53005,53005,linear_between_observed_thresholds,53005,53005,53005,linear_between_observed_thresholds,53005,53005,53005,linear_between_observed_thresholds,53005,53005,53005,linear_between_observed_thresholds,53005,53005,53005,linear_between_observed_thresholds,53005,53005,53005,linear_between_observed_thresholds,,0,53005,above_top_observed_threshold,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero,0,0,0,above_top_apply_zero
