security_code,security_name_abbr,apply_date,issue_result_date,listing_date,issue_price,total_issue_num_wan,online_issue_shares,online_issue_source,issue_amount_yi,top_apply_amount_wan,top_apply_source,top_apply_shares,online_valid_accounts,online_allocated_accounts,online_valid_shares,online_valid_source,frozen_funds_yi,allocation_rate_pct,subscription_multiple,lock_days,guaranteed_threshold_shares,guaranteed_threshold_amount_wan,guaranteed_threshold_reachable,top_apply_below_guaranteed,top_apply_gap_shares,top_apply_gap_amount_wan,fractional_threshold_shares,fractional_threshold_amount_wan,fractional_threshold_source,fractional_time_priority_required,time_priority_scope,subscription_distribution_json,distribution_bucket_count,allocation_fit_json,allocation_fit_quality,allocation_fit_confidence,allocation_fit_usable_for_tuning,allocation_fit_residual_json,allocation_fit_bucket_count,unallocated_avg_amount_wan,allocation_fit_ready,model_mode,model_ready,guaranteed_label_ready,fractional_label_ready,data_quality,missing_fields,prospectus_pdf_found,issue_pdf_found,result_pdf_found,listing_pdf_found,prospectus_pdf_file,issue_pdf_file,result_pdf_file,listing_pdf_file,parse_errors,download_errors,history_build_version,history_input_signature,replay_input_signature,pdf_input_signature,parser_input_versions_json,parse_prospectus_enabled
920125,鸿仕达,2026-04-13,2026-04-16,2026-04-24,16.57,1350,12150000,ONLINE_ISSUE_NUM,2.013255,1006.6275,replay_dataset,607500,523224,72162,49511132600,issue_result:result,8203.994672,0.02454,4074.990337,3,407500,675.39,true,false,,,607500,1006.6275,manual_ladder,true,fractional_cutoff,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.055723},""allocated_accounts"":72162,""allocated_lots_total"":121500,""average_lots_per_allocated_account"":1.683711648790222,""unallocated_accounts"":451062,""unallocated_avg_shares"":22701.53548736094,""unallocated_avg_amount_wan"":37.61644430255708,""unallocated_cap_shares"":407400,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":2,""accounts"":49338,""threshold_shares"":607500,""threshold_amount_wan"":1006.6275,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":22824,""threshold_shares"":407400,""threshold_amount_wan"":675.0618,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.055723}",2,37.616444,true,actual,true,true,true,manual_ladder,,true,true,true,true,920125_鸿仕达_招股说明书.pdf,920125_鸿仕达_发行公告.pdf,920125_鸿仕达_发行结果公告.pdf,920125_鸿仕达_上市公告书.pdf,,,2,78e29d2059fcd7243eec176fa8e3cb7bc3181deef2e1111b0fc75c935062029a,b5e355789de0061621f79da6602bb649e2c1a64226548d9b8e50777dbc7f51eb,960716f72ba0e33920c94e1de70632a118d06346697c09ca0f8134dd0327c43c,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920156,海昌智能,2026-04-15,2026-04-20,2026-04-27,20.93,2412,21708000,ONLINE_ISSUE_NUM,4.543484,2271.7422,replay_dataset,1085400,522014,74732,49379750800,issue_result:result,10335.181842,0.043961,2274.725944,5,227500,476.27,true,false,,,293401.815576,614.09,manual_ladder,false,none,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.018209},""allocated_accounts"":74732,""allocated_lots_total"":217080,""average_lots_per_allocated_account"":2.9047797462934217,""unallocated_accounts"":447282,""unallocated_avg_shares"":4140.671880379716,""unallocated_avg_amount_wan"":8.666426245634746,""unallocated_cap_shares"":227400,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":5,""accounts"":35587,""threshold_shares"":1085400,""threshold_amount_wan"":2271.7422,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":39145,""threshold_shares"":227400,""threshold_amount_wan"":475.9482,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.018209}",2,8.666426,true,actual,true,true,true,manual_ladder,,true,true,true,true,920156_海昌智能_招股说明书.pdf,920156_海昌智能_发行公告.pdf,920156_海昌智能_发行结果公告.pdf,920156_海昌智能_上市公告书.pdf,,,2,ccd192002c38dc821a9ff907c598dd148da3b9f0d2f518cf9fc2e663f4f16dec,807eaace5e9d402d3119a07419da2ee3d0e25e56a756ab55e6b442bb3f9fb048,4c86af6b0eab17abe9649de279df6b51b8a5fb3d70f5e219e90dc8333da44799,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920186,中科仪,2026-04-20,2026-04-23,2026-04-29,16.21,5200,23400000,ONLINE_ISSUE_NUM,3.79314,1517.256,replay_dataset,936000,,83713,60968456172,issue_result:result,9882.986745,0.038381,2605.48958,3,260600,422.4326,true,false,,,936000,1517.256,model_estimate_without_distribution,true,fractional_cutoff,[],0,{},,,false,{},0,,false,actual,true,true,true,ready_guaranteed,ONLINE_VA_SHARES/FROZEN_FUNDS_YI|ONLINE_VA_NUM|SUBSCRIPTION_AMOUNT_DISTRIBUTION/FRACTIONAL_THRESHOLD_SHARES|FRACTIONAL_TIME_PRIORITY_REQUIRED,true,true,true,true,920186_中科仪_招股说明书.pdf,920186_中科仪_发行公告.pdf,920186_中科仪_发行结果公告.pdf,920186_中科仪_上市公告书.pdf,,,2,4fc96f5ca53ea5eff28c41912a51f737e737ef84bd2a8166bedc7fb6e06c3ad7,5a611609ff0259f0fa81699f88d3c2753fa9dfe53f6d1baae94c9ca820c0c8a7,dd4a108ad9758fd0408457ec523a005c25c3be5c35f881dc0dd7cb5684614d55,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920200,振宏股份,2026-04-22,2026-04-27,2026-05-07,20.58,2291,20619000,ONLINE_ISSUE_NUM,4.24339,2121.5922,replay_dataset,1030900,540664,79130,50066176100,issue_result:result,10303.619041,0.041183,2428.157335,5,242900,500,true,false,,,536686.103013,1104.5,manual_ladder,false,fractional_cutoff,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.051931},""allocated_accounts"":79130,""allocated_lots_total"":206190,""average_lots_per_allocated_account"":2.6057121192973587,""unallocated_accounts"":461534,""unallocated_avg_shares"":12608.85568560496,""unallocated_avg_amount_wan"":25.949025000975006,""unallocated_cap_shares"":242800,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":5,""accounts"":31765,""threshold_shares"":1030900,""threshold_amount_wan"":2121.5922,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":47365,""threshold_shares"":242800,""threshold_amount_wan"":499.6824,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.051931}",2,25.949025,true,actual,true,true,true,manual_ladder,,true,true,true,true,920200_振宏股份_招股说明书.pdf,920200_振宏股份_发行公告.pdf,920200_振宏股份_发行结果公告.pdf,920200_振宏股份_上市公告书.pdf,,,2,94bd81fcea1fc2892fb0a3a08e8211548db95401fd419aba32cba9669a82d9e9,7aae8f58604aa1b651c7863e94f9fbdc54a01dd7fbf8a4da400d258a9a78c1dd,948cdd2ec07f76c8acacee30dc36f133164be27a7bb48c02ec0356116e0d03bb,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920178,锐翔智能,2026-04-27,2026-04-30,2026-05-15,29.47,1374.618,12371562,ONLINE_ISSUE_NUM,3.645899,1822.7195,replay_dataset,618500,457769,60620,32728960200,issue_result:result,9645.224571,0.0378,2645.499428,3,264600,780,true,false,,,529351.883271,1560,manual_ladder,false,none,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.052615},""allocated_accounts"":60620,""allocated_lots_total"":123716,""average_lots_per_allocated_account"":2.0408446057406797,""unallocated_accounts"":397149,""unallocated_avg_shares"":13916.636325409356,""unallocated_avg_amount_wan"":41.01232725098137,""unallocated_cap_shares"":264500,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":3,""accounts"":31548,""threshold_shares"":618500,""threshold_amount_wan"":1822.7195,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":29072,""threshold_shares"":264500,""threshold_amount_wan"":779.4815,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.052615}",2,41.012327,true,actual,true,true,true,manual_ladder,,true,true,true,true,920178_锐翔智能_招股说明书.pdf,920178_锐翔智能_发行公告.pdf,920178_锐翔智能_发行结果公告.pdf,920178_锐翔智能_上市公告书.pdf,,,2,b051a2af9e5d6f31d3aadc4a271d58a68fcb2ec37419c3ab92d9a6b84d18f20a,eda7f981f01dad1bda89fba6bd5f688a3e457e7e1cdfe5d13a80bace39b37628,c6691e1a96e72b5f141869f33cf8bf21b534e7d9078612f9244624522b22a1b4,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920096,嘉晨智能,2026-05-06,2026-05-11,2026-05-18,14.43,1800,16200000,ONLINE_ISSUE_NUM,2.33766,1168.83,replay_dataset,810000,502296,77388,60454637500,issue_result:result,8723.604191,0.026797,3731.767747,5,373200,540.5,true,false,,,810000,1168.83,manual_ladder,true,fractional_cutoff,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.082618},""allocated_accounts"":77388,""allocated_lots_total"":162000,""average_lots_per_allocated_account"":2.0933478058613737,""unallocated_accounts"":424908,""unallocated_avg_shares"":30824.75100492342,""unallocated_avg_amount_wan"":44.4801157001045,""unallocated_cap_shares"":373100,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":3,""accounts"":42306,""threshold_shares"":810000,""threshold_amount_wan"":1168.83,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":35082,""threshold_shares"":373100,""threshold_amount_wan"":538.3833,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.082618}",2,44.480116,true,actual,true,true,true,manual_ladder,,true,true,true,true,920096_嘉晨智能_招股说明书.pdf,920096_嘉晨智能_发行公告.pdf,920096_嘉晨智能_发行结果公告.pdf,920096_嘉晨智能_上市公告书.pdf,,,2,8bda8907aa0ec0ef74cf48abffee56855c1612d43437e720473abe0a2676bfd7,7a383131aca3cd628659647bfe8129c3a2d4f1d2256ff3c8e3dbf574a9531ed7,c7213a7afa2aaa8d7fd0d936d850a60ca0d2d32708b130b4bb76c0eed88c304c,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920220,朗信电气,2026-05-13,2026-05-18,2026-05-22,28.29,1324.1252,11917127,ONLINE_ISSUE_NUM,3.371355,1685.5182,replay_dataset,595800,463923,60182,33421728800,issue_result:result,9455.007078,0.035657,2804.512262,5,280500,793.8,true,false,,,506185.931425,1432,manual_ladder,false,fractional_cutoff,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.063988},""allocated_accounts"":60182,""allocated_lots_total"":119171,""average_lots_per_allocated_account"":1.9801767970489514,""unallocated_accounts"":403741,""unallocated_avg_shares"":17942.214934822077,""unallocated_avg_amount_wan"":50.75852605061166,""unallocated_cap_shares"":280400,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":3,""accounts"":29494,""threshold_shares"":595800,""threshold_amount_wan"":1685.5182,""basis"":""compressed_extra_lots""},{""allocated_lots"":2,""accounts"":1,""threshold_shares"":561000,""threshold_amount_wan"":1587.069,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":30687,""threshold_shares"":280400,""threshold_amount_wan"":793.2516,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.063988}",3,50.758526,true,actual,true,true,true,manual_ladder,,true,true,true,true,920220_朗信电气_招股说明书.pdf,920220_朗信电气_发行公告.pdf,920220_朗信电气_发行结果公告.pdf,920220_朗信电气_上市公告书.pdf,,,2,41352c343be6809331f45dce4e279fa6f5e7611d76b5c0df0879be8efb79c18e,fc49575bd10c131900f9ecd585f2913c9bd58b14c0d58a690822ae62a38926a6,8ed954c2b55a3944cf9bf72ae063f1a46de484950e09cfe4d467d82acfcff18f,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920161,龙辰科技,2026-05-18,2026-05-21,2026-05-27,9.21,3399.85,30598650,ONLINE_ISSUE_NUM,2.818136,1409.0379,replay_dataset,1529800,524020,93966,111647535300,issue_result:result,10282.738001,0.027406,3648.77324,3,364900,337.5,true,false,,,1107502.714441,1020.01,manual_ladder,false,none,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.099551},""allocated_accounts"":93966,""allocated_lots_total"":305986,""average_lots_per_allocated_account"":3.2563480407807077,""unallocated_accounts"":430054,""unallocated_avg_shares"":36316.1684346617,""unallocated_avg_amount_wan"":33.447191128323425,""unallocated_cap_shares"":364800,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":5,""accounts"":53005,""threshold_shares"":1529800,""threshold_amount_wan"":1408.9458000000002,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":40961,""threshold_shares"":364800,""threshold_amount_wan"":335.98080000000004,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.099551}",2,33.447191,true,actual,true,true,true,manual_ladder,,true,true,true,true,920161_龙辰科技_招股说明书.pdf,920161_龙辰科技_发行公告.pdf,920161_龙辰科技_发行结果公告.pdf,920161_龙辰科技_上市公告书.pdf,,,2,df8f5e58461f6f19045b7cbfe50eac3995c1ddd10bf1f469d7f8ed8982e52220,7d488aef0f915535ffbbdb8c4be3f2a277773c11cf8affad2b09ca7e15698565,610cea7ce9992029d06aa455523d56bf85a7a1c64696f6b9ec635a9d4f2598e7,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920218,新天力,2026-05-20,2026-05-25,2026-05-29,12.19,2341.781,21076029,ONLINE_ISSUE_NUM,2.569168,1284.5822,replay_dataset,1053800,577946,90611,81722052000,issue_result:result,9961.918139,0.02579,3877.488117,5,387800,473,true,false,,,824397.04676,1004.94,manual_ladder,false,none,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.034807},""allocated_accounts"":90611,""allocated_lots_total"":210760,""average_lots_per_allocated_account"":2.325986911081436,""unallocated_accounts"":487335,""unallocated_avg_shares"":13494.799470590046,""unallocated_avg_amount_wan"":16.450160554649266,""unallocated_cap_shares"":387700,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":3,""accounts"":60074,""threshold_shares"":1053800,""threshold_amount_wan"":1284.5822,""basis"":""compressed_extra_lots""},{""allocated_lots"":2,""accounts"":1,""threshold_shares"":775500,""threshold_amount_wan"":945.3345,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":30536,""threshold_shares"":387700,""threshold_amount_wan"":472.6063,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.034807}",3,16.450161,true,actual,true,true,true,manual_ladder,,true,true,true,true,920218_新天力_招股说明书.pdf,920218_新天力_发行公告.pdf,920218_新天力_发行结果公告.pdf,920218_新天力_上市公告书.pdf,,,2,4532e0effc7e7ef85eb734ac39bdc86a7bccf9a34b4578bcba24fed6c360aef8,778fedd11a8c0e27d0a1e2cde0bf31b18602426f649f030acac0ff856a2a4529,979923a1bae659e6c1e5cba39794a42961b1a2fe90d6f2399c24c7f07bc89367,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920211,新睿电子,2026-05-25,2026-05-28,2026-06-05,25.19,640,5760000,ONLINE_ISSUE_NUM,1.450944,725.472,replay_dataset,288000,597681,57600,30801057400,issue_result:result,7758.786359,0.018701,5347.405799,3,534800,,false,true,246800,621.6892,288000,725.472,top_apply_below_guaranteed_all_time_priority,true,all_top_apply_accounts,[],0,"{""available"":true,""method"":""top_apply_below_guaranteed"",""fit_quality"":""time_priority_label"",""fit_confidence"":0.95,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.091372},""allocated_accounts"":57600,""allocated_lots_total"":57600,""average_lots_per_allocated_account"":1.0,""unallocated_accounts"":540081,""unallocated_avg_shares"":26315.047927995987,""unallocated_avg_amount_wan"":66.2876057306219,""unallocated_cap_shares"":288000,""top_apply_below_guaranteed"":true,""buckets"":[{""allocated_lots"":1,""accounts"":57600,""threshold_shares"":288000,""threshold_amount_wan"":725.472,""basis"":""top_apply_time_priority""}]}",time_priority_label,0.95,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.091372}",1,66.287606,true,actual,true,false,true,ready_fractional,SUBSCRIPTION_AMOUNT_DISTRIBUTION/FRACTIONAL_THRESHOLD_SHARES|FRACTIONAL_TIME_PRIORITY_REQUIRED,true,true,true,false,920211_新睿电子_招股说明书.pdf,920211_新睿电子_发行公告.pdf,920211_新睿电子_发行结果公告.pdf,,,,2,27e747bcef75cd3275ee8197bbb1689775d9fead9d35965aae08f33f4487bb37,b3903669c8470cbf659d056916c4647808756c68c385b1804589ef1f179ff326,97a8f5f13576053087dd72cf1cce33312f7b6cc106ab52f954cc34d894e06be8,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920206,彩客科技,2026-05-27,2026-06-01,2026-06-08,30.28,797.48,7177320,ONLINE_ISSUE_NUM,2.173292,1086.4464,replay_dataset,358800,531393,71774,29507909200,issue_result:result,8934.994906,0.024323,4111.271227,5,411200,,false,true,52400,158.6672,251800,762.4504,top_apply_below_guaranteed_all_time_priority,false,none,[],0,"{""available"":true,""method"":""top_apply_below_guaranteed"",""fit_quality"":""time_priority_label_with_account_gap"",""fit_confidence"":0.85,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":-1,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.022774},""allocated_accounts"":71774,""allocated_lots_total"":71773,""average_lots_per_allocated_account"":0.9999860673781592,""unallocated_accounts"":459620,""unallocated_avg_shares"":8171.4390148383445,""unallocated_avg_amount_wan"":24.74311733693051,""unallocated_cap_shares"":358800,""top_apply_below_guaranteed"":true,""buckets"":[{""allocated_lots"":1,""accounts"":71773,""threshold_shares"":358800,""threshold_amount_wan"":1086.4464,""basis"":""top_apply_time_priority""}]}",time_priority_label_with_account_gap,0.85,true,"{""allocated_account_residual"":-1,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.022774}",1,24.743117,true,actual,true,false,true,ready_fractional,SUBSCRIPTION_AMOUNT_DISTRIBUTION/FRACTIONAL_THRESHOLD_SHARES|FRACTIONAL_TIME_PRIORITY_REQUIRED,true,true,true,false,920206_彩客科技_招股说明书.pdf,920206_彩客科技_发行公告.pdf,920206_彩客科技_发行结果公告.pdf,,,,2,a6d98fa50497e5a93f4a83aefc5aed848a0c3080d50715610353c240feb6e99e,24c1336ed67152d3ff9f6b8adf1da375719c5ddfb505b8d41048854e872e6d3a,f62e7c72367645ca74a49bac1e6631ed0b5d84c252e988bf09cd27067092b141,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920083,金戈新材,2026-06-01,2026-06-04,2026-06-11,9.65,2231.7369,20089392,ONLINE_ISSUE_NUM,1.938626,969.246,replay_dataset,1004400,577582,100450,98800482900,issue_result:result,9534.2466,0.020333,4918.042462,3,491900,484,true,false,,,1004400,969.246,manual_ladder,true,fractional_cutoff,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.10081},""allocated_accounts"":100450,""allocated_lots_total"":200894,""average_lots_per_allocated_account"":1.999940268790443,""unallocated_accounts"":477132,""unallocated_avg_shares"":49578.26282873502,""unallocated_avg_amount_wan"":47.843023629729295,""unallocated_cap_shares"":491800,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":3,""accounts"":50222,""threshold_shares"":1004400,""threshold_amount_wan"":969.246,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":50228,""threshold_shares"":491800,""threshold_amount_wan"":474.587,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.10081}",2,47.843024,true,actual,true,true,true,manual_ladder,,true,true,true,true,920083_金戈新材_招股说明书.pdf,920083_金戈新材_发行公告.pdf,920083_金戈新材_发行结果公告.pdf,920083_金戈新材_上市公告书.pdf,,,2,3a1c3af0c32778c56f0f8bb5f03b9d74e7b9bf03571ef1bdcb5509a0b09fa9ec,35c9c21d9e920e581fd6480bcf2f17788adfce4ffe9f10551d4632f4c7f1be0b,f5887eef0d563be0d2e7c0b77dc65587ebc0bd100cfb34ea67e397ee35c8ef46,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
